CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
307119	2078.33521	5084513694689	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307120	2078.34082	5084513749931	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307121	2078.34814	5084513823386	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307122	2078.35522	5084513895158	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307123	2078.36157	5084513957130	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307124	2078.36987	5084514041670	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307125	2078.37695	5084514111257	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307126	2078.38428	5084514185116	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307127	2078.39258	5084514268320	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307128	2078.40015	5084514343695	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307129	2078.40796	5084514421779	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307130	2078.41577	5084514499696	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307131	2078.42334	5084514574984	0.00000	0.00000	2077.97729	0.26343	5575	0	0.90866	0.55955	0	0.92520	0.64526	0	0.91693	0.60240	0	0.37303	0.76519	21.82093	0.95752	0	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00448	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307132	2078.43042	5084514646702	0.52288	0.22798	2077.97729	0.26343	5575	0	1.04576	0.45596	1	0.92520	0.64526	0	1.04576	0.45596	1	0.66142	0.74914	27.44439	0.95752	1	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00483	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307133	2078.43848	5084514726449	1.03238	0.45902	2077.97729	0.26343	5575	0	1.01900	0.46209	1	0.92520	0.64526	0	1.01900	0.46209	1	0.66136	0.74917	27.30630	0.95752	1	0.66102	0.75185	24.59772	0.95752	0	-0.02946	-0.04818	0.57358	0.00493	1	0.03164	-0.04314	0.54164	0.00478	1	0.31406	0.38056	0	0
307134	2078.44214	5084514763887	1.00582	0.50176	2077.97729	0.26343	5575	0	1.01900	0.46209	1	0.93949	0.62692	1	0.97925	0.54450	1	0.37292	0.76205	25.03379	0.95752	1	0.66143	0.74949	26.85858	0.96387	1	-0.02957	-0.04805	0.57406	0.00450	1	0.03283	-0.04460	0.55991	0.00493	1	0.31406	0.38056	0	0
307135	2078.44727	5084514813690	0.98230	0.47273	2077.97729	0.26343	5575	0	0.92407	0.36536	1	0.94648	0.46394	1	0.93527	0.41465	1	0.37289	0.76213	24.93754	0.96387	1	0.66137	0.74976	26.67224	0.97023	1	-0.02957	-0.04805	0.57406	0.00447	1	0.03283	-0.04460	0.55991	0.00488	1	0.31406	0.38056	0	0
307136	2078.45313	5084514874547	0.97131	0.44674	2078.43848	0.01465	5576	1	0.92639	0.36701	1	0.95028	0.37053	1	0.93833	0.36877	1	0.37291	0.76217	25.03836	0.97023	1	0.66140	0.74964	26.58157	0.97659	1	-0.02957	-0.04805	0.57406	0.00449	1	0.03283	-0.04460	0.55991	0.00485	1	0.31406	0.38056	0	0
307137	2078.46021	5084514944894	0.96528	0.42993	2078.43848	0.02173	5576	1	0.92873	0.36081	1	0.95364	0.36457	1	0.94119	0.36269	1	0.37295	0.76213	25.07331	0.97659	1	0.66144	0.74966	26.49322	0.98295	1	-0.02957	-0.04814	0.57406	0.00446	1	0.03247	-0.04415	0.55375	0.00486	1	0.31406	0.38056	0	0
307138	2078.46704	5084515011480	0.96178	0.41991	2078.43848	0.02856	5576	1	0.93439	0.36154	1	0.95415	0.37808	1	0.94427	0.36981	1	0.37293	0.76225	25.05513	0.98295	1	0.66140	0.74978	26.50224	0.98295	1	-0.02957	-0.04814	0.57406	0.00448	1	0.03247	-0.04415	0.55375	0.00477	1	0.31406	0.38056	0	0
307139	2078.47314	5084515072875	0.95870	0.41321	2078.43848	0.03467	5576	1	0.92820	0.36320	1	0.95220	0.38283	1	0.94020	0.37302	1	0.37288	0.76234	24.91800	0.98295	1	0.66131	0.74981	26.50145	0.98295	1	-0.02957	-0.04814	0.57406	0.00447	1	0.03247	-0.04415	0.55375	0.00483	1	0.31406	0.38056	0	0
307140	2078.48022	5084515145565	0.95639	0.40819	2078.43848	0.04175	5576	1	0.92820	0.36320	1	0.95220	0.38283	1	0.94020	0.37302	1	0.37282	0.76257	24.89016	0.98295	1	0.66140	0.74977	26.61115	0.98295	1	-0.02963	-0.04827	0.57521	0.00451	1	0.03283	-0.04468	0.55991	0.00476	1	0.31406	0.38056	0	0
307141	2078.48682	5084515211320	0.95505	0.40569	2078.43848	0.04834	5576	1	0.93190	0.37911	1	0.95683	0.39233	1	0.94437	0.38572	1	0.37271	0.76261	24.71516	0.98295	1	0.66133	0.74982	26.02400	0.98295	1	-0.02963	-0.04827	0.57521	0.00455	1	0.03283	-0.04468	0.55991	0.00488	1	0.31406	0.38056	0	0
307142	2078.49292	5084515272604	0.95376	0.40451	2078.43848	0.05444	5576	1	0.92922	0.38851	1	0.95512	0.39936	1	0.94217	0.39393	1	0.37274	0.76299	24.70656	0.98295	1	0.66143	0.74995	25.97475	0.98295	1	-0.02963	-0.04827	0.57521	0.00467	1	0.03283	-0.04468	0.55991	0.00487	1	0.31406	0.38056	0	0
307143	2078.50024	5084515345495	0.95271	0.40355	2078.43848	0.06177	5576	1	0.92922	0.38851	1	0.95512	0.39936	1	0.94217	0.39393	1	0.37272	0.76274	24.64954	0.98295	1	0.66140	0.74997	25.79667	0.98295	1	-0.02968	-0.04840	0.57614	0.00459	1	0.03283	-0.04468	0.55991	0.00490	1	0.31406	0.38056	0	0
307144	2078.50659	5084515408218	0.95194	0.40380	2078.43848	0.06812	5576	1	0.93186	0.39836	1	0.95514	0.41462	1	0.94350	0.40649	1	0.37274	0.76278	24.48424	0.98295	1	0.66137	0.74992	25.82150	0.98295	1	-0.02968	-0.04840	0.57614	0.00459	1	0.03283	-0.04468	0.55991	0.00489	1	0.31406	0.38056	0	0
307145	2078.51318	5084515474401	0.95140	0.40304	2078.43848	0.07471	5576	1	0.93458	0.36650	1	0.95516	0.42129	1	0.94487	0.39390	1	0.37287	0.76289	24.26653	0.98295	1	0.66140	0.75067	26.21451	0.98295	1	-0.02968	-0.04840	0.57614	0.00455	1	0.03283	-0.04468	0.55991	0.00493	1	0.31406	0.38056	0	0
307146	2078.52051	5084515546319	0.95093	0.40238	2078.43848	0.08203	5576	1	0.93458	0.36650	1	0.95516	0.42129	1	0.94487	0.39390	1	0.37295	0.76319	24.76828	0.98295	1	0.66160	0.75069	26.28205	0.98295	1	-0.02946	-0.04818	0.57358	0.00452	1	0.03247	-0.04423	0.55375	0.00483	1	0.31406	0.38056	0	0
307147	2078.52686	5084515611385	0.95100	0.40274	2078.43848	0.08838	5576	1	0.94462	0.38382	1	0.95918	0.43178	1	0.95190	0.40780	1	0.37314	0.76330	24.71940	0.98295	1	0.66179	0.75077	25.83029	0.98295	1	-0.02946	-0.04818	0.57358	0.00442	1	0.03247	-0.04423	0.55375	0.00477	1	0.31406	0.38056	0	0
307148	2078.53345	5084515675502	0.95065	0.40325	2078.43848	0.09497	5576	1	0.94179	0.39044	1	0.94915	0.43115	1	0.94547	0.41080	1	0.37312	0.76344	24.68947	0.98295	1	0.66172	0.75083	25.94400	0.98295	1	-0.02946	-0.04818	0.57358	0.00443	1	0.03247	-0.04423	0.55375	0.00472	1	0.31406	0.38056	0	0
307149	2078.54004	5084515743348	0.95016	0.40406	2078.43848	0.10156	5576	1	0.93915	0.39696	1	0.94551	0.43717	1	0.94233	0.41706	1	0.37304	0.76348	24.61617	0.97601	1	0.66168	0.75084	25.93233	0.97601	1	-0.02850	-0.04662	0.55404	0.00442	1	0.03260	-0.04450	0.55603	0.00473	1	0.31406	0.38056	0	0
307150	2078.54712	5084515813055	0.94974	0.40535	2078.43848	0.10864	5576	1	0.93761	0.40216	1	0.94739	0.45239	1	0.94250	0.42727	1	0.37290	0.76374	24.54330	0.96907	1	0.66174	0.75093	25.92507	0.96907	1	-0.02850	-0.04662	0.55404	0.00454	1	0.03260	-0.04450	0.55603	0.00474	1	0.31406	0.38056	0	0
307151	2078.55371	5084515879362	0.94922	0.40600	2078.43848	0.11523	5576	1	0.93533	0.41742	1	0.94456	0.41808	1	0.93995	0.41775	1	0.37292	0.76375	24.50632	0.96212	1	0.66167	0.75082	25.82133	0.96212	1	-0.02850	-0.04662	0.55404	0.00455	1	0.03260	-0.04450	0.55603	0.00474	1	0.31406	0.38056	0	0
307152	2078.56055	5084515948382	0.94860	0.40691	2078.43848	0.12207	5576	1	0.93268	0.42389	1	0.94088	0.42432	1	0.93678	0.42410	1	0.37302	0.76375	24.26334	0.95518	1	0.66173	0.75082	25.94009	0.95518	1	-0.02850	-0.04662	0.55404	0.00459	1	0.03283	-0.04485	0.55991	0.00471	1	0.31406	0.38056	0	0
307153	2078.56738	5084516015087	0.94819	0.40787	2078.43848	0.12891	5576	1	0.93587	0.41967	1	0.94413	0.43455	1	0.94000	0.42711	1	0.37310	0.76388	24.49413	0.95518	1	0.66167	0.75086	25.99470	0.95518	1	-0.02850	-0.04662	0.55404	0.00458	1	0.03283	-0.04485	0.55991	0.00471	1	0.31406	0.38056	0	0
307154	2078.57422	5084516085540	0.94786	0.40882	2078.43848	0.13574	5576	1	0.93593	0.41947	1	0.94600	0.43811	1	0.94096	0.42879	1	0.37300	0.76372	24.18749	0.95518	1	0.66165	0.75082	25.86398	0.95518	1	-0.02850	-0.04662	0.55404	0.00459	1	0.03283	-0.04485	0.55991	0.00472	1	0.31406	0.38056	0	0
307155	2078.58057	5084516147461	0.94756	0.40969	2078.43848	0.14209	5576	1	0.93593	0.41947	1	0.94600	0.43811	1	0.94096	0.42879	1	0.37300	0.76372	24.18749	0.95518	1	0.66177	0.75101	26.19957	0.95518	1	-0.02828	-0.04631	0.54985	0.00459	1	0.03283	-0.04485	0.55991	0.00470	1	0.31406	0.38056	0	0
307156	2078.58740	5084516215497	0.94716	0.41060	2078.43848	0.14893	5576	1	0.93496	0.42850	1	0.94108	0.43458	1	0.93802	0.43154	1	0.37307	0.76382	24.40496	0.95518	1	0.66162	0.75083	25.93114	0.95518	1	-0.02828	-0.04631	0.54985	0.00459	1	0.03283	-0.04485	0.55991	0.00471	1	0.31406	0.38056	0	0
307157	2078.59448	5084516285962	0.94691	0.41138	2078.43848	0.15601	5576	1	0.93583	0.42074	1	0.94565	0.43946	1	0.94074	0.43010	1	0.37300	0.76376	24.23119	0.95518	1	0.66164	0.75090	26.05575	0.95518	1	-0.02828	-0.04631	0.54985	0.00459	1	0.03283	-0.04485	0.55991	0.00470	1	0.31406	0.38056	0	0
307158	2078.60010	5084516342523	0.94667	0.41210	2078.43848	0.16162	5576	1	0.93583	0.42074	1	0.94565	0.43946	1	0.94074	0.43010	1	0.37300	0.76376	24.23119	0.95518	1	0.66164	0.75090	26.05575	0.95518	1	-0.02850	-0.04662	0.55404	0.00459	1	0.03283	-0.04485	0.55991	0.00470	1	0.31406	0.38056	0	0
307159	2078.60718	5084516413982	0.94640	0.41281	2078.43848	0.16870	5576	1	0.93543	0.42576	1	0.94341	0.43679	1	0.93942	0.43127	1	0.37300	0.76376	24.23119	0.95518	1	0.66167	0.75087	26.01503	0.95518	1	-0.02850	-0.04662	0.55404	0.00459	1	0.03283	-0.04485	0.55991	0.00472	1	0.31406	0.38056	0	0
307160	2078.61377	5084516480063	0.94617	0.41325	2078.43848	0.17529	5576	1	0.93631	0.41346	1	0.94381	0.43682	1	0.94006	0.42514	1	0.37300	0.76376	24.23119	0.95518	1	0.66176	0.75098	26.35313	0.95518	1	-0.02850	-0.04662	0.55404	0.00459	1	0.03283	-0.04485	0.55991	0.00471	1	0.31406	0.38056	0	0
307161	2078.62061	5084516548720	0.94607	0.41344	2078.43848	0.18213	5576	1	0.93899	0.40691	1	0.94752	0.43067	1	0.94325	0.41879	1	0.37300	0.76376	24.23119	0.96212	1	0.66168	0.75084	26.00839	0.96212	1	-0.02942	-0.04825	0.57284	0.00459	1	0.03283	-0.04485	0.55991	0.00472	1	0.31406	0.38056	0	0
307162	2078.62744	5084516616495	0.94612	0.41345	2078.43848	0.18896	5576	1	0.94240	0.40671	1	0.95271	0.42106	1	0.94755	0.41389	1	0.37319	0.76347	24.40205	0.96907	1	0.66168	0.75083	26.06221	0.96907	1	-0.02942	-0.04825	0.57284	0.00444	1	0.03283	-0.04485	0.55991	0.00473	1	0.31406	0.38056	0	0
307163	2078.63403	5084516682066	0.94626	0.41397	2078.43848	0.19556	5576	1	0.94353	0.40072	1	0.95719	0.45836	1	0.95036	0.42954	1	0.37319	0.76347	24.40205	0.97601	1	0.66168	0.75083	25.98883	0.97601	1	-0.02942	-0.04825	0.57284	0.00444	1	0.03283	-0.04485	0.55991	0.00473	1	0.31406	0.38056	0	0
307164	2078.64038	5084516746598	0.94639	0.41446	2078.43848	0.20190	5576	1	0.94353	0.40072	1	0.95719	0.45836	1	0.95036	0.42954	1	0.37314	0.76357	24.51138	0.97601	1	0.66167	0.75083	26.01700	0.97601	1	-0.02858	-0.04690	0.55729	0.00442	1	0.03283	-0.04485	0.55991	0.00473	1	0.31406	0.38056	0	0
307165	2078.64722	5084516814404	0.94646	0.41485	2078.43848	0.20874	5576	1	0.94698	0.39543	1	0.95073	0.45897	1	0.94886	0.42720	1	0.37319	0.76348	24.45407	0.96907	1	0.66167	0.75081	26.08810	0.96907	1	-0.02858	-0.04690	0.55729	0.00441	1	0.03283	-0.04485	0.55991	0.00473	1	0.31406	0.38056	0	0
307166	2078.65479	5084516889377	0.94645	0.41530	2078.43848	0.21631	5576	1	0.94106	0.39885	1	0.95078	0.46175	1	0.94592	0.43030	1	0.37319	0.76348	24.45407	0.96212	1	0.66168	0.75079	26.10264	0.96212	1	-0.02858	-0.04690	0.55729	0.00441	1	0.03283	-0.04485	0.55991	0.00474	1	0.31406	0.38056	0	0
307167	2078.66040	5084516947470	0.94634	0.41591	2078.43848	0.22192	5576	1	0.93837	0.40545	1	0.94704	0.46767	1	0.94271	0.43656	1	0.37318	0.76342	24.31216	0.95518	1	0.66175	0.75090	26.30274	0.95518	1	-0.02815	-0.04614	0.54882	0.00444	1	0.03260	-0.04450	0.55603	0.00473	1	0.31406	0.38056	0	0
307168	2078.66797	5084517021729	0.94619	0.41654	2078.43848	0.22949	5576	1	0.93660	0.41177	1	0.94513	0.46580	1	0.94087	0.43878	1	0.37320	0.76340	24.28073	0.95518	1	0.66170	0.75081	26.02443	0.95518	1	-0.02815	-0.04614	0.54882	0.00445	1	0.03260	-0.04450	0.55603	0.00471	1	0.31406	0.38056	0	0
307169	2078.67456	5084517088399	0.94612	0.41682	2078.43848	0.23608	5576	1	0.94085	0.38907	1	0.94645	0.46419	1	0.94365	0.42663	1	0.37308	0.76346	24.30374	0.95518	1	0.66171	0.75084	26.15303	0.95518	1	-0.02815	-0.04614	0.54882	0.00452	1	0.03260	-0.04450	0.55603	0.00469	1	0.31406	0.38056	0	0
307170	2078.68091	5084517150709	0.94605	0.41707	2078.43848	0.24243	5576	1	0.94085	0.38907	1	0.94645	0.46419	1	0.94365	0.42663	1	0.37317	0.76336	24.45888	0.95518	1	0.66164	0.75096	26.00481	0.95518	1	-0.02858	-0.04681	0.55729	0.00450	1	0.03260	-0.04450	0.55603	0.00476	1	0.31406	0.38056	0	0
307171	2078.68799	5084517223034	0.94594	0.41732	2078.43848	0.24951	5576	1	0.93796	0.40242	1	0.94494	0.45126	1	0.94145	0.42684	1	0.37314	0.76335	24.30079	0.95518	1	0.66158	0.75088	25.93355	0.95518	1	-0.02858	-0.04681	0.55729	0.00449	1	0.03260	-0.04450	0.55603	0.00477	1	0.31406	0.38056	0	0
307172	2078.69434	5084517285912	0.94586	0.41785	2078.43848	0.25586	5576	1	0.94149	0.42601	1	0.94410	0.45089	1	0.94280	0.43845	1	0.37310	0.76332	24.43884	0.95518	1	0.66157	0.75085	25.98724	0.95518	1	-0.02858	-0.04681	0.55729	0.00448	1	0.03260	-0.04450	0.55603	0.00477	1	0.31406	0.38056	0	0
307173	2078.70117	5084517353843	0.94586	0.41820	2078.43848	0.26270	5576	1	0.94421	0.41956	1	0.94781	0.44484	1	0.94601	0.43220	1	0.37315	0.76329	24.39246	0.96212	1	0.66160	0.75070	26.32226	0.96212	1	-0.02946	-0.04818	0.57358	0.00452	1	0.03247	-0.04423	0.55375	0.00477	1	0.31406	0.38056	0	0
307174	2078.70776	5084517420277	0.94591	0.41820	2078.43848	0.26929	5576	1	0.94562	0.40946	1	0.95049	0.42686	1	0.94806	0.41816	1	0.37299	0.76321	24.52353	0.96907	1	0.66177	0.75040	26.57294	0.96907	1	-0.02946	-0.04818	0.57358	0.00457	1	0.03247	-0.04423	0.55375	0.00460	1	0.31406	0.38056	0	0
307175	2078.71436	5084517485512	0.94605	0.41803	2078.43848	0.27588	5576	1	0.94774	0.40150	1	0.95606	0.42002	1	0.95190	0.41076	1	0.37307	0.76322	24.57104	0.97601	1	0.66173	0.75038	26.81621	0.97601	1	-0.02946	-0.04818	0.57358	0.00455	1	0.03247	-0.04423	0.55375	0.00459	1	0.31406	0.38056	0	0
307176	2078.72070	5084517549703	0.94626	0.41772	2078.43848	0.28223	5576	1	0.95044	0.39502	1	0.95978	0.41387	1	0.95511	0.40445	1	0.37302	0.76317	24.69743	0.98295	1	0.66171	0.75044	26.79677	0.98295	1	-0.02946	-0.04818	0.57358	0.00454	1	0.03283	-0.04468	0.55991	0.00461	1	0.31406	0.38056	0	0
307177	2078.72778	5084517620906	0.94635	0.41771	2078.43848	0.28931	5576	1	0.94843	0.38791	1	0.95228	0.44686	1	0.95035	0.41739	1	0.37303	0.76314	24.68920	0.98295	1	0.66173	0.75042	26.74893	0.98295	1	-0.02946	-0.04818	0.57358	0.00452	1	0.03283	-0.04468	0.55991	0.00463	1	0.31406	0.38056	0	0
307178	2078.73462	5084517688759	0.94646	0.41775	2078.43848	0.29614	5576	1	0.94979	0.38824	1	0.95293	0.45054	1	0.95136	0.41939	1	0.37311	0.76308	24.68945	0.98295	1	0.66173	0.75042	26.74893	0.98295	1	-0.02946	-0.04818	0.57358	0.00456	1	0.03283	-0.04468	0.55991	0.00463	1	0.31406	0.38056	0	0
307179	2078.74097	5084517752038	0.94656	0.41778	2078.43848	0.30249	5576	1	0.94979	0.38824	1	0.95293	0.45054	1	0.95136	0.41939	1	0.37311	0.76308	24.68945	0.98295	1	0.66173	0.75039	26.68890	0.98295	1	-0.02946	-0.04818	0.57358	0.00456	1	0.03283	-0.04468	0.55991	0.00465	1	0.31406	0.38056	0	0
307180	2078.74756	5084517817817	0.94662	0.41807	2078.43848	0.30908	5576	1	0.94488	0.42160	1	0.95356	0.44128	1	0.94922	0.43144	1	0.37309	0.76305	24.95359	0.98295	1	0.66163	0.75042	26.69349	0.98295	1	-0.02946	-0.04818	0.57358	0.00458	1	0.03283	-0.04468	0.55991	0.00477	1	0.31406	0.38056	0	0
307181	2078.75439	5084517886286	0.94483	0.41745	2078.43848	0.31592	5576	1	0.94247	0.41437	1	0.95100	0.44451	1	0.94673	0.42944	1	0.37305	0.76304	24.89703	0.98295	1	0.66171	0.75038	26.82514	0.98295	1	-0.02946	-0.04818	0.57358	0.00457	1	0.03283	-0.04468	0.55991	0.00479	1	0.31406	0.38056	0	0
307182	2078.76123	5084517953777	0.94409	0.41518	2078.43848	0.32275	5576	1	0.93982	0.42073	1	0.94735	0.45043	1	0.94358	0.43558	1	0.37313	0.76300	24.85045	0.97601	1	0.66169	0.75037	26.84247	0.97601	1	-0.02850	-0.04654	0.55404	0.00456	1	0.03283	-0.04468	0.55991	0.00479	1	0.31406	0.38056	0	0
307183	2078.76831	5084518024863	0.94440	0.41569	2078.43848	0.32983	5576	1	0.93656	0.42812	1	0.96324	0.44943	1	0.94990	0.43877	1	0.37306	0.76306	24.78259	0.96907	1	0.66165	0.75032	26.87707	0.96907	1	-0.02850	-0.04654	0.55404	0.00457	1	0.03283	-0.04468	0.55991	0.00480	1	0.31406	0.38056	0	0
307184	2078.77637	5084518107097	0.94457	0.41713	2078.43848	0.33789	5576	1	0.93476	0.42786	1	0.95859	0.44879	1	0.94667	0.43833	1	0.37305	0.76306	24.81624	0.96212	1	0.66164	0.75035	26.81996	0.96212	1	-0.02850	-0.04654	0.55404	0.00457	1	0.03283	-0.04468	0.55991	0.00481	1	0.31406	0.38056	0	0
307185	2078.78149	5084518157427	0.94458	0.41890	2078.43848	0.34302	5576	1	0.93211	0.43426	1	0.95133	0.46033	1	0.94172	0.44729	1	0.37305	0.76306	24.83157	0.95518	1	0.66154	0.75028	27.14498	0.94882	1	-0.02850	-0.04654	0.55404	0.00457	1	0.03212	-0.04377	0.54851	0.00479	1	0.31406	0.38056	0	0
307186	2078.78931	5084518234123	0.94445	0.42072	2078.43848	0.35083	5576	1	0.92766	0.44381	1	0.94789	0.47079	1	0.93777	0.45730	1	0.37303	0.76306	24.71024	0.94882	1	0.66142	0.75025	27.60446	0.94246	1	-0.02850	-0.04654	0.55404	0.00467	1	0.03212	-0.04377	0.54851	0.00479	1	0.31406	0.38056	0	0
307187	2078.79419	5084518285088	0.94426	0.42257	2078.43848	0.35571	5576	1	0.92282	0.44859	1	0.94019	0.47521	1	0.93150	0.46190	1	0.37303	0.76301	24.88508	0.94246	1	0.66137	0.75028	27.48572	0.93610	1	-0.02850	-0.04654	0.55404	0.00463	1	0.03212	-0.04377	0.54851	0.00482	1	0.31406	0.38056	0	0
307188	2078.80151	5084518356390	0.94409	0.42441	2078.43848	0.36304	5576	1	0.92304	0.44805	1	0.94051	0.47470	1	0.93177	0.46138	1	0.37304	0.76297	24.86054	0.94304	1	0.66137	0.75018	27.69488	0.93668	1	-0.02968	-0.04840	0.57614	0.00464	1	0.03212	-0.04377	0.54851	0.00479	1	0.31406	0.38056	0	0
307189	2078.80835	5084518426694	0.94383	0.42606	2078.43848	0.36987	5576	1	0.92144	0.46017	1	0.94268	0.46955	1	0.93206	0.46486	1	0.37296	0.76309	24.95250	0.94363	1	0.66136	0.75021	27.65819	0.94363	1	-0.02968	-0.04840	0.57614	0.00462	1	0.03212	-0.04377	0.54851	0.00482	1	0.31406	0.38056	0	0
307190	2078.81470	5084518489497	0.94371	0.42733	2078.43848	0.37622	5576	1	0.92710	0.45133	1	0.94522	0.45886	1	0.93616	0.45509	1	0.37291	0.76302	25.07632	0.95057	1	0.66136	0.75021	27.65819	0.95057	1	-0.02968	-0.04840	0.57614	0.00462	1	0.03212	-0.04377	0.54851	0.00482	1	0.31406	0.38056	0	0
307191	2078.82129	5084518554475	0.94365	0.42848	2078.43848	0.38281	5576	1	0.92973	0.44502	1	0.94895	0.45284	1	0.93934	0.44893	1	0.37289	0.76300	25.14024	0.95752	1	0.66129	0.75023	27.67313	0.95752	1	-0.02968	-0.04840	0.57614	0.00461	1	0.03212	-0.04377	0.54851	0.00485	1	0.31406	0.38056	0	0
307192	2078.82861	5084518628166	0.94357	0.42984	2078.43848	0.39014	5576	1	0.92678	0.43937	1	0.95267	0.50386	1	0.93973	0.47161	1	0.37285	0.76299	25.30433	0.95752	1	0.66143	0.75021	27.05764	0.95752	1	-0.02968	-0.04840	0.57614	0.00461	1	0.03212	-0.04377	0.54851	0.00492	1	0.31406	0.38056	0	0
307193	2078.83496	5084518691151	0.94346	0.43130	2078.43848	0.39648	5576	1	0.92940	0.43208	1	0.94952	0.49607	1	0.93946	0.46408	1	0.37285	0.76299	25.30433	0.95752	1	0.66144	0.75023	27.05027	0.95752	1	-0.02968	-0.04840	0.57614	0.00461	1	0.03212	-0.04377	0.54851	0.00493	1	0.31406	0.38056	0	0
